price,volume,date,change,changePercent,cumulativeReturn
76.26,312791,2023-06-13,-0.39,-0.50881,-0.24435196195005937
76.99,469457,2023-06-14,0.74,0.97049,-0.23711850971066195
77.36,396328,2023-06-15,0.8,1.04,-0.23345223939754267
76.92,536260,2023-06-16,-0.87,-1.12,-0.23781212841854937
76.21,377065,2023-06-20,-0.26,-0.34,-0.24484740388426485
76.16,343898,2023-06-21,0.32,0.42194,-0.2453428458184701
75.25,391404,2023-06-22,-0.85,-1.12,-0.2543598890210067
74.33,543999,2023-06-23,-0.36,-0.48199,-0.26347602061038444
75.13,283540,2023-06-26,0.54,0.72396,-0.2555489496630995
76.29,279662,2023-06-27,1.02,1.36,-0.24405469678953617
76.57,491019,2023-06-28,0.51,0.67052,-0.2412802219579866
76.52,304686,2023-06-29,-0.06,-0.07834944,-0.24177566389219185
77.24,442437,2023-06-30,0.37,0.48133,-0.23464130003963546
77.04,234382,2023-07-03,-0.2,-0.25893,-0.23662306777645659
75.95,513396,2023-07-05,-0.91,-1.18,-0.24742370194213237
75.63,555698,2023-07-06,0.53,0.70573,-0.2505945303210464
75.12,590991,2023-07-07,-0.66,-0.87094,-0.2556480380499405
75.68,569435,2023-07-10,0.79,1.05,-0.25009908838684103
77.13,352794,2023-07-11,1.18,1.55,-0.2357312722948871
78.76,452997,2023-07-12,0.87,1.12,-0.2195798652397939
77.84,374596,2023-07-13,-1.19,-1.51,-0.22869599682917163
77.38,327849,2023-07-14,-0.69,-0.88382,-0.2332540626238605
77.04,283187,2023-07-17,0.12,0.15601,-0.23662306777645659
77.81,228327,2023-07-18,0.92,1.2,-0.22899326198969483
77.95,325637,2023-07-19,0.35,0.45103,-0.22760602457391987
77.07,322085,2023-07-20,-1.19,-1.52,-0.2363258026159335
77.43,215650,2023-07-21,-0.31,-0.39877,-0.23275862068965514
77.6,302696,2023-07-24,-0.07,-0.09012489,-0.2310741181133572
77.36,266194,2023-07-25,-0.4,-0.5144,-0.23345223939754267
77.87,306562,2023-07-26,0.51,0.65926,-0.22839873166864844
77.1,781636,2023-07-27,-1.21,-1.55,-0.2360285374554103
77.48,325193,2023-07-28,0.05,0.06457445,-0.23226317875544988
78.61,443152,2023-07-31,1.1,1.42,-0.22106619104240988
77.3,636764,2023-08-01,-0.83,-1.06,-0.23404676971858906
74.25,1531743,2023-08-02,2.25,3.13,-0.264268727705113
75.3,906103,2023-08-03,1.26,1.7,-0.25386444708680145
75.37,781193,2023-08-04,-0.27,-0.35695,-0.2531708283789139
74.86,531762,2023-08-07,-0.385,-0.51827,-0.25822433610780815
76.25,492655,2023-08-08,2.16,2.92,-0.2444510503369005
76.37,370118,2023-08-09,0.29,0.38118,-0.24326198969480772
75.68,271690,2023-08-10,-1.42,-1.84,-0.25009908838684103
75.79,312904,2023-08-11,0.25,0.33095,-0.24900911613158938
75.48,290535,2023-08-14,-0.12,-0.15873,-0.25208085612366227
74.88,347347,2023-08-15,0.06,0.08019246,-0.2580261593341261
74.72,258107,2023-08-16,-0.2,-0.26695,-0.2596115735235831
74.8,332355,2023-08-17,-0.05,-0.06680027,-0.25881886642885454
75.03,367593,2023-08-18,0.83,1.12,-0.2565398335315101
74.68,516538,2023-08-21,-0.21,-0.28041,-0.2600079270709472
73.88,684458,2023-08-22,0.0,0.0,-0.2679349980182323
74.59,485201,2023-08-23,1.19,1.62,-0.2608997225525168
70.83,439821,2023-08-24,-3.6,-4.84,-0.2981569560047562
71.02,388084,2023-08-25,-0.08,-0.11252,-0.2962742766547761
72.62,478812,2023-08-28,1.6,2.25,-0.2804201347602061
73.6,363394,2023-08-29,0.68,0.93253,-0.2707094728497821
73.52,336803,2023-08-30,-0.01,-0.01359989,-0.27150217994451054
73.34,223147,2023-08-31,-0.05,-0.06812917,-0.2732857709076496
73.87,270807,2023-09-01,0.28,0.38049,-0.2680340864050733
71.93,378675,2023-09-05,-1.65,-2.24,-0.2872572334522393
72.2,326388,2023-09-06,0.13,0.18038,-0.28458184700753075
72.15,548991,2023-09-07,0.38,0.52947,-0.285077288941736
71.58,398849,2023-09-08,-0.84,-1.16,-0.29072532699167664
70.43,416142,2023-09-11,-1.72,-2.38,-0.3021204914783987
71.69,414997,2023-09-12,1.65,2.36,-0.2896353547364249
71.1,469868,2023-09-13,-0.42,-0.58725,-0.2954815695600477
71.74,430017,2023-09-14,0.03,0.04183517,-0.2891399128022196
71.76,658373,2023-09-15,0.11,0.15352,-0.28894173602853745
70.56,382327,2023-09-18,-1.27,-1.77,-0.3008323424494649
71.46,417463,2023-09-19,0.85,1.2,-0.2919143876337694
71.63,397485,2023-09-20,-0.12,-0.16725,-0.29022988505747127
70.21,233284,2023-09-21,-0.96,-1.35,-0.3043004359889022
69.95,329837,2023-09-22,-0.34,-0.48371,-0.30687673404676974
70.16,295708,2023-09-25,0.46,0.65997,-0.30479587792310747
69.96,314429,2023-09-26,0.35,0.5028,-0.3067776456599287
70.54,482252,2023-09-27,0.33,0.47002,-0.30103051922314694
72.56,434390,2023-09-28,1.72,2.43,-0.2810146650812525
74.1,551381,2023-09-29,-0.28,-0.37645,-0.265755053507729
70.83,572391,2023-10-02,-3.5,-4.71,-0.2981569560047562
70.73,402277,2023-10-03,0.23,0.32624,-0.29914783987316684
70.96,277561,2023-10-04,0.23,0.32518,-0.2968688069758225
71.01,284100,2023-10-05,-0.08,-0.11253,-0.29637336504161704
70.98,289022,2023-10-06,0.4,0.56673,-0.29667063020214024
70.55,412853,2023-10-09,0.33,0.46995,-0.300931430836306
70.32,353046,2023-10-10,0.0,0.0,-0.30321046373365046
71.2,328220,2023-10-11,0.74,1.05,-0.29449068569163694
70.97,290389,2023-10-12,-0.42,-0.58832,-0.2967697185889814
71.77,291408,2023-10-13,0.67,0.94233,-0.2888426476416964
74.47,467691,2023-10-16,2.3,3.19,-0.2620887831946096
75.98,513057,2023-10-17,1.61,2.16,-0.24712643678160917
74.94,304122,2023-10-18,-0.46,-0.61008,-0.2574316290130797
73.01,723937,2023-10-19,-1.62,-2.17,-0.27655568767340466
71.33,638717,2023-10-20,-0.83,-1.15,-0.29320253666270313
71.3,389096,2023-10-23,0.19,0.26719,-0.2934998018232263
70.42,572793,2023-10-24,-1.07,-1.5,-0.30221957986523984
70.25,574240,2023-10-25,-0.27,-0.38287,-0.3039040824415379
70.37,822949,2023-10-26,0.38,0.54293,-0.3027150217994451
71.34,1516675,2023-10-27,1.89,2.72,-0.2931034482758621
71.8,608373,2023-10-30,-0.01,-0.01392564,-0.28854538248117323
73.8,651600,2023-10-31,1.91,2.66,-0.26872770511296085
73.98,744983,2023-11-01,0.0,0.0,-0.26694411414982167
75.89,605302,2023-11-02,0.75,0.99814,-0.24801823226317876
77.59,429012,2023-11-03,0.87,1.13,-0.23117320650019813
77.65,443879,2023-11-06,-0.23,-0.29533,-0.23057867617915173
77.27,260422,2023-11-07,0.08,0.10364,-0.23434403487911226
77.38,390587,2023-11-08,-0.37,-0.47588,-0.2332540626238605
76.82,318546,2023-11-09,-0.99,-1.27,-0.2388030122869601
76.35,418924,2023-11-10,-0.53,-0.68939,-0.24346016646849
75.05,446891,2023-11-13,-0.76,-1.0,-0.25634165675782805
77.35,374161,2023-11-14,0.13,0.16835,-0.2335513277843837
78.06,395725,2023-11-15,0.72,0.93095,-0.22651605231866823
76.54,314157,2023-11-16,-1.26,-1.62,-0.24157748711850968
76.9,299851,2023-11-17,-1.07,-1.37,-0.23801030519223143
75.4,419160,2023-11-20,-1.5,-1.95,-0.2528735632183907
74.71,486892,2023-11-21,-0.39,-0.51931,-0.25971066191042413
74.89,351657,2023-11-22,0.11,0.1471,-0.25792707094728495
75.43,168995,2023-11-24,0.54,0.72106,-0.2525762980578675
75.37,481969,2023-11-27,0.52,0.69472,-0.2531708283789139
76.43,461833,2023-11-28,1.01,1.34,-0.24266745937376133
77.69,504548,2023-11-29,0.52,0.67384,-0.23018232263178762
78.33,449175,2023-11-30,0.33,0.42308,-0.22384066587395957
79.77,334232,2023-12-01,1.65,2.11,-0.20957193816884667
81.21,358200,2023-12-04,1.76,2.22,-0.19530321046373378
79.53,380319,2023-12-05,-1.19,-1.47,-0.21195005945303214
80.44,264416,2023-12-06,0.52,0.65065,-0.20293301625049542
80.02,432468,2023-12-07,-0.34,-0.4231,-0.20709472849782007
80.13,253869,2023-12-08,0.15,0.18755,-0.20600475624256842
80.9,250538,2023-12-11,0.78,0.97354,-0.19837495045580655
79.6,309764,2023-12-12,-1.35,-1.67,-0.2112564407451447
81.5,321229,2023-12-13,2.25,2.84,-0.19242964724534284
82.39,375956,2023-12-14,0.39,0.47561,-0.1836107808164883
81.51,633815,2023-12-15,-0.99,-1.2,-0.1923305588585017
81.68,219640,2023-12-18,0.09,0.11031,-0.19064605628220366
82.96,373388,2023-12-19,1.04,1.27,-0.1779627427665479
81.3,271072,2023-12-20,-1.73,-2.08,-0.19441141498216408
81.99,238502,2023-12-21,0.3,0.36724,-0.18757431629013088
80.19,412821,2023-12-22,0.19,0.2375,-0.20541022592152203
80.8,329969,2023-12-26,0.31,0.38514,-0.19936583432421728
80.36,250344,2023-12-27,-0.55,-0.67977,-0.20372572334522399
80.44,269200,2023-12-28,0.44,0.55,-0.20293301625049542
79.54,252552,2023-12-29,-0.78,-0.97112,-0.211850971066191
