price,volume,date,change,changePercent,cumulativeReturn
19.24,3295267,2020-01-02,-0.11,-0.56848,0.0
19.27,2733564,2020-01-03,0.28,1.47,0.0015592515592515177
18.37,4227751,2020-01-06,-0.63,-3.32,-0.045218295218295124
18.59,2687600,2020-01-07,0.25,1.36,-0.03378378378378366
18.16,2502956,2020-01-08,-0.51,-2.73,-0.05613305613305608
17.78,1942416,2020-01-09,-0.39,-2.15,-0.07588357588357575
17.77,1146262,2020-01-10,0.01,0.05630631,-0.07640332640332637
18.04,1545988,2020-01-13,0.24,1.35,-0.062370062370062374
18.76,2015626,2020-01-14,0.67,3.7,-0.02494802494802484
18.9,1357511,2020-01-15,0.19,1.02,-0.017671517671517645
19.02,1450695,2020-01-16,-0.03,-0.15748,-0.011434511434511352
18.37,2460686,2020-01-17,-0.82,-4.27,-0.045218295218295124
18.09,2177239,2020-01-21,-0.23,-1.26,-0.05977130977130973
18.31,1482096,2020-01-22,0.22,1.22,-0.04833679833679838
18.78,1697278,2020-01-23,0.58,3.19,-0.023908523908523716
18.61,1626792,2020-01-24,-0.27,-1.43,-0.03274428274428265
18.45,1260623,2020-01-27,0.43,2.39,-0.041060291060290965
18.68,1293687,2020-01-28,0.12,0.64655,-0.029106029106028997
18.68,1263855,2020-01-29,-0.12,-0.6383,-0.029106029106028997
18.55,1191679,2020-01-30,-0.05,-0.26882,-0.035862785862785795
17.96,1364271,2020-01-31,-0.53,-2.87,-0.06652806652806642
17.98,2503074,2020-02-03,-0.09,-0.49806,-0.06548856548856541
18.42,2300949,2020-02-04,0.13,0.71077,-0.04261954261954248
18.5,1695154,2020-02-05,-0.12,-0.64447,-0.038461538461538436
18.4,1496256,2020-02-06,-0.23,-1.23,-0.043659043659043606
17.97,2172598,2020-02-07,-0.49,-2.65,-0.06600831600831603
18.15,2580529,2020-02-10,0.02,0.11031,-0.0566528066528067
15.12,16242071,2020-02-11,-0.14,-0.91743,-0.2141372141372141
15.45,6630871,2020-02-12,0.19,1.25,-0.19698544698544695
15.13,5064542,2020-02-13,-0.32,-2.07,-0.21361746361746348
15.45,3674999,2020-02-14,0.3,1.98,-0.19698544698544695
15.0,4741002,2020-02-18,-0.35,-2.28,-0.22037422037422028
14.96,3352858,2020-02-19,-0.04,-0.26667,-0.2224532224532223
14.94,3053457,2020-02-20,-0.06,-0.4,-0.22349272349272342
14.57,3054320,2020-02-21,-0.29,-1.95,-0.2427234927234927
14.14,3752929,2020-02-24,0.16,1.14,-0.265072765072765
13.46,3292430,2020-02-25,-0.82,-5.74,-0.3004158004158003
13.04,3404775,2020-02-26,-0.55,-4.05,-0.3222453222453222
12.55,5896687,2020-02-27,-0.17,-1.34,-0.34771309771309766
12.48,9251771,2020-02-28,0.29,2.38,-0.3513513513513513
12.49,6419048,2020-03-02,-0.06,-0.47809,-0.3508316008316008
12.2,7205879,2020-03-03,-0.32,-2.56,-0.3659043659043659
12.39,4421535,2020-03-04,-0.02,-0.16116,-0.356029106029106
11.73,4623117,2020-03-05,-0.29,-2.41,-0.39033264033264026
11.14,7589821,2020-03-06,-0.19,-1.68,-0.4209979209979209
9.91,4277197,2020-03-09,-0.4,-3.88,-0.4849272349272349
10.29,5073241,2020-03-10,-0.02,-0.19399,-0.4651767151767152
9.99,5658784,2020-03-11,-0.04,-0.3988,-0.4807692307692307
8.75,6659975,2020-03-12,-0.48,-5.2,-0.5452182952182951
9.48,3864762,2020-03-13,0.33,3.61,-0.5072765072765072
8.33,4276527,2020-03-16,0.05,0.60386,-0.567047817047817
8.96,6987672,2020-03-17,0.38,4.43,-0.5343035343035343
7.39,6456563,2020-03-18,-1.0,-11.92,-0.6159043659043659
8.01,5050097,2020-03-19,0.72,9.88,-0.5836798336798337
7.23,11313016,2020-03-20,-0.78,-9.74,-0.6242203742203742
7.14,3383236,2020-03-23,-0.01,-0.13986,-0.6288981288981289
8.01,6703319,2020-03-24,0.55,7.37,-0.5836798336798337
8.24,7278921,2020-03-25,0.06,0.7335,-0.5717255717255717
8.76,5643779,2020-03-26,0.44,5.29,-0.5446985446985446
8.32,3297992,2020-03-27,-0.08,-0.95238,-0.5675675675675675
8.41,3183811,2020-03-30,0.16,1.94,-0.5628898128898128
8.06,3101758,2020-03-31,-0.3,-3.59,-0.581081081081081
7.45,3500932,2020-04-01,-0.21,-2.74,-0.6127858627858627
6.89,5191228,2020-04-02,-0.43,-5.87,-0.6418918918918919
7.48,4183573,2020-04-03,0.63,9.2,-0.6112266112266111
8.0,3765472,2020-04-06,0.08,1.01,-0.5841995841995842
8.39,4407235,2020-04-07,-0.23,-2.67,-0.5639293139293139
8.64,3023940,2020-04-08,0.09,1.05,-0.5509355509355509
9.35,3835234,2020-04-09,0.38,4.24,-0.514033264033264
8.73,3042565,2020-04-13,-0.56,-6.03,-0.5462577962577961
8.97,2415578,2020-04-14,-0.11,-1.21,-0.5337837837837838
8.65,3160530,2020-04-15,0.19,2.25,-0.5504158004158004
8.36,2475707,2020-04-16,-0.3,-3.46,-0.5654885654885655
8.89,3259043,2020-04-17,0.18,2.07,-0.5379417879417878
8.64,2825754,2020-04-20,0.05,0.58207,-0.5509355509355509
8.52,2004789,2020-04-21,0.1,1.19,-0.5571725571725572
8.56,1597073,2020-04-22,-0.17,-1.95,-0.555093555093555
8.74,1847358,2020-04-23,0.16,1.86,-0.5457380457380456
8.97,3311560,2020-04-24,0.13,1.47,-0.5337837837837838
9.35,2547293,2020-04-27,0.32,3.54,-0.514033264033264
9.64,3897933,2020-04-28,-0.09,-0.92497,-0.4989604989604989
9.79,3600134,2020-04-29,-0.01,-0.10204,-0.4911642411642412
9.27,4270495,2020-04-30,0.17,1.87,-0.5181912681912682
8.76,3737184,2020-05-01,-0.26,-2.88,-0.5446985446985446
8.71,2915255,2020-05-04,0.16,1.87,-0.5472972972972971
8.46,3539383,2020-05-05,-0.5,-5.58,-0.5602910602910602
8.23,3095672,2020-05-06,-0.27,-3.18,-0.5722453222453222
8.61,3928400,2020-05-07,0.25,2.99,-0.5524948024948024
8.94,6527429,2020-05-08,0.08,0.90293,-0.5353430353430353
8.0,11885955,2020-05-11,-0.43,-5.1,-0.5841995841995842
7.68,8764872,2020-05-12,-0.42,-5.19,-0.6008316008316008
6.93,8887581,2020-05-13,-0.66,-8.7,-0.6398128898128899
6.91,5821591,2020-05-14,0.09,1.32,-0.6408523908523909
6.91,5837122,2020-05-15,0.2,2.98,-0.6408523908523909
7.3,8863391,2020-05-18,-0.1,-1.35,-0.6205821205821205
7.08,7416197,2020-05-19,-0.24,-3.28,-0.632016632016632
7.47,5801375,2020-05-20,0.24,3.32,-0.6117463617463617
7.7,27031791,2020-05-21,0.77,11.11,-0.5997920997920998
7.38,21559472,2020-05-22,-0.32,-4.16,-0.6164241164241164
7.86,21051262,2020-05-26,0.17,2.21,-0.5914760914760915
8.51,14197196,2020-05-27,0.33,4.03,-0.5576923076923077
8.12,11850413,2020-05-28,-0.73,-8.25,-0.577962577962578
7.86,16445500,2020-05-29,-0.14,-1.75,-0.5914760914760915
8.26,13504533,2020-06-01,0.38,4.82,-0.5706860706860707
8.41,9844915,2020-06-02,0.02,0.23838,-0.5628898128898128
9.19,12888536,2020-06-03,0.54,6.24,-0.5223492723492723
9.3,10769210,2020-06-04,0.15,1.64,-0.5166320166320166
9.84,11031482,2020-06-05,-0.28,-2.77,-0.48856548856548854
10.22,9909222,2020-06-08,-0.22,-2.11,-0.46881496881496876
9.71,8086578,2020-06-09,-0.26,-2.61,-0.4953222453222452
9.42,8662887,2020-06-10,-0.31,-3.19,-0.5103950103950103
8.52,6771908,2020-06-11,-0.1,-1.16,-0.5571725571725572
8.68,7078316,2020-06-12,-0.32,-3.56,-0.5488565488565489
8.8,5567162,2020-06-15,0.54,6.54,-0.5426195426195426
9.28,12987398,2020-06-16,-0.21,-2.21,-0.5176715176715176
8.85,9223128,2020-06-17,-0.39,-4.22,-0.5400207900207901
8.81,8657190,2020-06-18,0.13,1.5,-0.5420997920997921
8.6,13488208,2020-06-19,-0.49,-5.39,-0.5530145530145529
8.58,10866994,2020-06-22,0.03,0.35088,-0.554054054054054
8.93,6441977,2020-06-23,0.23,2.64,-0.5358627858627858
8.58,9275739,2020-06-24,-0.17,-1.94,-0.554054054054054
8.67,4896273,2020-06-25,0.25,2.97,-0.5493762993762994
8.26,12845407,2020-06-26,-0.31,-3.62,-0.5706860706860707
8.88,7809331,2020-06-29,0.53,6.35,-0.5384615384615383
8.84,11024675,2020-06-30,0.0,0.0,-0.5405405405405406
8.65,7384737,2020-07-01,-0.14,-1.59,-0.5504158004158004
8.68,4820375,2020-07-02,-0.18,-2.03,-0.5488565488565489
9.0,5529073,2020-07-06,0.2,2.27,-0.5322245322245323
8.6,5838027,2020-07-07,-0.29,-3.26,-0.5530145530145529
8.64,4305777,2020-07-08,0.02,0.23202,-0.5509355509355509
8.29,4168653,2020-07-09,-0.28,-3.27,-0.5691268191268191
8.63,4883440,2020-07-10,0.33,3.98,-0.5514553014553014
8.46,4664103,2020-07-13,-0.2,-2.31,-0.5602910602910602
8.49,3654156,2020-07-14,0.09,1.07,-0.5587318087318087
9.18,5925799,2020-07-15,0.46,5.28,-0.5228690228690229
9.19,3519698,2020-07-16,0.16,1.77,-0.5223492723492723
9.13,3662524,2020-07-17,-0.07,-0.76087,-0.5254677754677755
8.82,3362821,2020-07-20,-0.28,-3.08,-0.5415800415800416
9.44,7063993,2020-07-21,0.49,5.47,-0.5093555093555093
9.42,3831287,2020-07-22,0.1,1.07,-0.5103950103950103
9.78,6018814,2020-07-23,0.38,4.04,-0.4916839916839917
9.83,6551543,2020-07-24,-0.03,-0.30426,-0.48908523908523904
9.95,6930993,2020-07-27,0.33,3.43,-0.48284823284823286
10.03,5070006,2020-07-28,0.24,2.45,-0.4786902286902287
10.33,4620874,2020-07-29,0.3,2.99,-0.4630977130977131
10.18,6400240,2020-07-30,-0.01,-0.09813543,-0.4708939708939709
9.49,17122771,2020-07-31,-0.72,-7.05,-0.5067567567567567
8.79,10532929,2020-08-03,-0.79,-8.25,-0.5431392931392931
8.94,5344782,2020-08-04,0.18,2.05,-0.5353430353430353
9.44,5772782,2020-08-05,0.38,4.19,-0.5093555093555093
9.04,4376501,2020-08-06,-0.38,-4.03,-0.5301455301455302
9.2,3363467,2020-08-07,0.12,1.32,-0.5218295218295218
9.6,4292071,2020-08-10,0.35,3.78,-0.501039501039501
9.8,5854970,2020-08-11,-0.09,-0.91001,-0.49064449064449056
9.77,5708954,2020-08-12,-0.22,-2.2,-0.4922037422037422
9.66,2650948,2020-08-13,-0.04,-0.41237,-0.49792099792099787
9.6,3938338,2020-08-14,0.06,0.62893,-0.501039501039501
9.41,4142003,2020-08-17,-0.18,-1.88,-0.5109147609147608
9.23,3436959,2020-08-18,-0.11,-1.18,-0.5202702702702702
9.02,3601609,2020-08-19,-0.19,-2.06,-0.5311850311850312
8.79,7521741,2020-08-20,-0.2,-2.22,-0.5431392931392931
8.77,4323407,2020-08-21,-0.11,-1.24,-0.5441787941787941
9.19,5329186,2020-08-24,0.38,4.31,-0.5223492723492723
9.11,4154762,2020-08-25,-0.16,-1.73,-0.5265072765072765
8.89,2783390,2020-08-26,-0.21,-2.31,-0.5379417879417878
8.96,3692826,2020-08-27,0.02,0.22371,-0.5343035343035343
9.14,3298150,2020-08-28,0.15,1.67,-0.524948024948025
8.85,3551501,2020-08-31,-0.24,-2.64,-0.5400207900207901
9.17,3513719,2020-09-01,0.38,4.32,-0.5233887733887734
9.38,4433476,2020-09-02,0.15,1.63,-0.5124740124740124
9.38,4173627,2020-09-03,0.01,0.10672,-0.5124740124740124
9.32,3120984,2020-09-04,-0.13,-1.38,-0.5155925155925156
9.74,5823361,2020-09-08,0.57,6.22,-0.4937629937629937
9.36,5490999,2020-09-09,-0.3,-3.11,-0.5135135135135135
9.48,6262800,2020-09-10,0.08,0.85106,-0.5072765072765072
9.9,9175318,2020-09-11,0.3,3.13,-0.4854469854469854
10.3,4800767,2020-09-14,0.35,3.52,-0.4646569646569646
10.25,4464400,2020-09-15,-0.05,-0.48544,-0.46725571725571724
10.7,6290294,2020-09-16,0.44,4.29,-0.4438669438669438
10.44,5012766,2020-09-17,-0.11,-1.04,-0.4573804573804574
10.06,6822177,2020-09-18,-0.33,-3.18,-0.4771309771309771
9.36,4668616,2020-09-21,-0.46,-4.68,-0.5135135135135135
9.53,5138855,2020-09-22,0.13,1.38,-0.5046777546777547
10.0,7005992,2020-09-23,0.1,1.01,-0.4802494802494802
9.67,5040738,2020-09-24,-0.23,-2.32,-0.49740124740124736
9.82,4176535,2020-09-25,0.26,2.72,-0.48960498960498955
10.04,2902340,2020-09-28,0.05,0.5005,-0.4781704781704782
9.77,2893649,2020-09-29,-0.2,-2.01,-0.4922037422037422
9.84,2722497,2020-09-30,0.04,0.40816,-0.48856548856548854
10.35,3678778,2020-10-01,0.35,3.5,-0.46205821205821207
10.54,2897372,2020-10-02,0.53,5.29,-0.45218295218295224
10.59,2354196,2020-10-05,-0.11,-1.03,-0.4495841995841996
10.2,2810540,2020-10-06,-0.42,-3.95,-0.4698544698544699
10.61,2390476,2020-10-07,0.24,2.31,-0.4485446985446986
10.96,2942510,2020-10-08,0.27,2.53,-0.4303534303534302
10.97,3060079,2020-10-09,-0.03,-0.27273,-0.4298336798336797
11.06,3078680,2020-10-12,0.04,0.36298,-0.42515592515592504
11.11,3025069,2020-10-13,0.15,1.37,-0.4225571725571725
10.93,2179731,2020-10-14,-0.15,-1.35,-0.43191268191268184
11.26,4309880,2020-10-15,0.45,4.16,-0.4147609147609147
11.3,3306944,2020-10-16,-0.04,-0.35273,-0.41268191268191257
11.56,3876004,2020-10-19,0.29,2.57,-0.3991683991683991
11.78,5304060,2020-10-20,0.09,0.76989,-0.3877338877338877
12.11,4061674,2020-10-21,0.26,2.19,-0.3705821205821206
12.43,4541889,2020-10-22,0.24,1.97,-0.35395010395010396
12.74,4544726,2020-10-23,0.15,1.19,-0.3378378378378377
12.23,8824336,2020-10-26,-0.45,-3.55,-0.3643451143451143
11.93,3825524,2020-10-27,-0.32,-2.61,-0.3799376299376299
11.66,3993800,2020-10-28,0.01,0.08583691,-0.3939708939708939
12.04,5928621,2020-10-29,0.44,3.79,-0.37422037422037424
12.23,13465393,2020-10-30,-1.01,-7.63,-0.3643451143451143
12.78,7002403,2020-11-02,0.37,2.98,-0.3357588357588357
13.01,3840803,2020-11-03,0.04,0.3084,-0.3238045738045737
12.77,3221091,2020-11-04,-0.03,-0.23438,-0.3362785862785862
13.18,3912154,2020-11-05,0.34,2.65,-0.3149688149688149
13.03,2741092,2020-11-06,-0.09,-0.68598,-0.3227650727650727
13.52,6132802,2020-11-09,-0.57,-4.05,-0.29729729729729726
13.27,5252848,2020-11-10,-0.17,-1.26,-0.31029106029106024
12.82,4218863,2020-11-11,-0.53,-3.97,-0.33367983367983356
12.61,3842699,2020-11-12,-0.1,-0.78678,-0.3445945945945945
13.15,3052389,2020-11-13,0.42,3.3,-0.3165280665280664
13.86,5018306,2020-11-16,0.29,2.14,-0.2796257796257796
14.17,4743264,2020-11-17,0.32,2.31,-0.2635135135135135
14.37,4779266,2020-11-18,0.03,0.20921,-0.25311850311850315
14.69,2422169,2020-11-19,0.38,2.66,-0.2364864864864864
14.64,5201069,2020-11-20,-0.08,-0.54348,-0.23908523908523904
14.5,3210198,2020-11-23,-0.33,-2.23,-0.24636174636174635
14.93,3979357,2020-11-24,0.15,1.01,-0.22401247401247393
14.82,3175545,2020-11-25,-0.01,-0.06743088,-0.2297297297297296
14.71,1579743,2020-11-27,-0.18,-1.21,-0.2354469854469854
14.55,2995071,2020-11-30,-0.11,-0.75034,-0.2437629937629937
14.69,7170224,2020-12-01,-0.07,-0.47425,-0.2364864864864864
14.51,3701300,2020-12-02,-0.09,-0.61644,-0.24584199584199584
14.97,4840342,2020-12-03,0.5,3.46,-0.2219334719334718
14.83,3640754,2020-12-04,-0.28,-1.85,-0.2292099792099791
15.0,3488122,2020-12-07,0.26,1.76,-0.22037422037422028
15.21,5208778,2020-12-08,0.33,2.22,-0.20945945945945932
15.39,5774196,2020-12-09,0.09,0.58824,-0.20010395010395
15.39,2898054,2020-12-10,0.16,1.05,-0.20010395010395
15.1,1917536,2020-12-11,-0.14,-0.91864,-0.2151767151767151
14.97,2463998,2020-12-14,-0.3,-1.96,-0.2219334719334718
15.45,2544761,2020-12-15,0.3,1.98,-0.19698544698544695
15.29,2599069,2020-12-16,-0.21,-1.35,-0.20530145530145527
15.23,2750694,2020-12-17,-0.09,-0.58747,-0.2084199584199583
15.1,5849205,2020-12-18,-0.08,-0.52701,-0.2151767151767151
15.09,3301277,2020-12-21,0.27,1.82,-0.2156964656964656
14.68,3466804,2020-12-22,-0.45,-2.97,-0.2370062370062369
15.09,3812643,2020-12-23,0.4,2.72,-0.2156964656964656
15.05,1550201,2020-12-24,-0.03,-0.19894,-0.21777546777546763
14.96,1982985,2020-12-28,-0.16,-1.06,-0.2224532224532223
14.65,2462062,2020-12-29,-0.28,-1.88,-0.23856548856548854
15.08,2920437,2020-12-30,0.35,2.38,-0.21621621621621612
14.88,2006782,2020-12-31,-0.13,-0.86609,-0.22661122661122646
15.06,4459567,2021-01-04,-0.16,-1.05,-0.21725571725571713
15.45,2139729,2021-01-05,0.45,3.0,-0.19698544698544695
15.51,3778738,2021-01-06,0.07,0.45337,-0.1938669438669438
15.59,2374664,2021-01-07,-0.11,-0.70064,-0.18970893970893965
15.25,3314381,2021-01-08,-0.4,-2.56,-0.2073804573804573
15.52,3682314,2021-01-11,0.46,3.05,-0.1933471933471933
16.33,5062112,2021-01-12,0.73,4.68,-0.15124740124740121
15.91,2388241,2021-01-13,-0.35,-2.15,-0.17307692307692302
15.95,2358077,2021-01-14,-0.06,-0.37477,-0.170997920997921
15.59,3056575,2021-01-15,-0.26,-1.64,-0.18970893970893965
15.56,2162810,2021-01-19,-0.09,-0.57508,-0.19126819126819117
15.97,3589858,2021-01-20,0.38,2.44,-0.16995841995841987
16.11,3573925,2021-01-21,-0.45,-2.72,-0.16268191268191268
15.89,2768158,2021-01-22,-0.11,-0.6875,-0.17411642411642403
15.94,3143849,2021-01-25,0.12,0.75853,-0.1715176715176715
15.87,6649845,2021-01-26,-0.56,-3.41,-0.17515592515592515
14.77,7061192,2021-01-27,-0.65,-4.22,-0.23232848232848224
15.17,8547448,2021-01-28,0.17,1.13,-0.21153846153846145
14.97,3923553,2021-01-29,-0.07,-0.46543,-0.2219334719334718
15.41,2765105,2021-02-01,0.36,2.39,-0.19906444906444898
16.0,3170660,2021-02-02,0.34,2.17,-0.16839916839916835
16.79,4507291,2021-02-03,0.7,4.35,-0.12733887733887728
17.36,3726137,2021-02-04,0.53,3.15,-0.09771309771309766
17.74,3953095,2021-02-05,0.3,1.72,-0.077962577962578
17.7,3932440,2021-02-08,-0.11,-0.61763,-0.08004158004158002
17.54,6587619,2021-02-09,-0.12,-0.6795,-0.08835758835758833
18.76,12343187,2021-02-10,-0.18,-0.95037,-0.02494802494802484
19.21,6454869,2021-02-11,0.24,1.27,-0.0015592515592514067
18.84,5804952,2021-02-12,-0.14,-0.73762,-0.02079002079002068
18.62,3550174,2021-02-16,-0.23,-1.22,-0.03222453222453214
18.67,4504679,2021-02-17,0.27,1.47,-0.029625779625779503
18.51,3127579,2021-02-18,-0.1,-0.53735,-0.03794178794178782
18.96,2960272,2021-02-19,0.28,1.5,-0.014553014553014387
18.54,5663744,2021-02-22,-0.07,-0.37614,-0.0363825363825363
18.3,5085487,2021-02-23,-0.07,-0.38106,-0.048856548856548776
18.3,2240036,2021-02-24,-0.06,-0.3268,-0.048856548856548776
18.1,2377183,2021-02-25,-0.18,-0.98468,-0.059251559251559116
18.2,2808307,2021-02-26,0.09,0.49696,-0.05405405405405406
18.95,2794243,2021-03-01,0.41,2.21,-0.015072765072765004
19.02,2133804,2021-03-02,0.09,0.47544,-0.011434511434511352
19.27,3317284,2021-03-03,0.26,1.37,0.0015592515592515177
18.97,3909830,2021-03-04,-0.29,-1.51,-0.014033264033263992
18.74,3850048,2021-03-05,-0.34,-1.78,-0.02598752598752596
19.11,4654314,2021-03-08,0.21,1.11,-0.006756756756756688
18.71,2150415,2021-03-09,-0.53,-2.75,-0.02754677754677748
18.86,4938654,2021-03-10,0.07,0.37254,-0.01975051975051967
19.04,2818433,2021-03-11,0.13,0.68747,-0.01039501039501034
19.45,2672171,2021-03-12,0.4,2.1,0.010914760914761068
20.19,5421115,2021-03-15,0.6,3.06,0.049376299376299615
19.5,2587597,2021-03-16,-0.65,-3.23,0.013513513513513598
19.25,3458945,2021-03-17,-0.25,-1.28,0.0005197505197505059
19.42,4366537,2021-03-18,0.24,1.25,0.00935550935550955
19.25,3574274,2021-03-19,-0.04,-0.20736,0.0005197505197505059
19.43,4903690,2021-03-22,0.12,0.62144,0.009875259875259834
18.58,2927792,2021-03-23,-0.65,-3.38,-0.03430353430353428
18.14,4179680,2021-03-24,-0.53,-2.84,-0.05717255717255709
18.32,4311440,2021-03-25,0.6703,3.8,-0.047817047817047764
18.31,4570587,2021-03-26,-0.28,-1.51,-0.04833679833679838
17.65,5176682,2021-03-29,-0.52,-2.86,-0.08264033264033266
17.9,2998554,2021-03-30,0.23,1.3,-0.06964656964656968
18.46,10666256,2021-03-31,0.54,3.01,-0.04054054054054046
18.27,2891525,2021-04-01,-0.21,-1.14,-0.050415800415800405
18.88,11930450,2021-04-05,0.44,2.39,-0.018711018711018657
19.1,2646546,2021-04-06,0.22,1.17,-0.007276507276507083
18.82,1791437,2021-04-07,-0.29,-1.52,-0.021829521829521692
18.98,5300524,2021-04-08,0.24,1.28,-0.013513513513513375
19.18,2711977,2021-04-09,0.1,0.52411,-0.0031185031185030354
19.19,2135007,2021-04-12,0.09,0.4712,-0.0025987525987524185
18.56,3708540,2021-04-13,-0.52,-2.73,-0.03534303534303529
18.43,1661413,2021-04-14,-0.12,-0.6469,-0.04209979209979209
18.31,1672201,2021-04-15,-0.26,-1.4,-0.04833679833679838
18.42,2010667,2021-04-16,-0.04,-0.21668,-0.04261954261954248
18.07,2612943,2021-04-19,-0.22,-1.2,-0.060810810810810745
17.79,3330409,2021-04-20,-0.24,-1.33,-0.07536382536382535
18.73,2987315,2021-04-21,1.05,5.94,-0.026507276507276356
19.02,2668086,2021-04-22,0.27,1.44,-0.011434511434511352
19.26,2480320,2021-04-23,0.09,0.46948,0.0010395010395012338
19.52,2884254,2021-04-26,0.13,0.67045,0.01455301455301461
19.91,4445609,2021-04-27,0.33,1.69,0.034823284823285006
19.77,1716068,2021-04-28,-0.03,-0.15152,0.0275467775467777
20.09,1973104,2021-04-29,0.11,0.55055,0.044178794178794334
19.91,2224212,2021-04-30,-0.09,-0.45,0.034823284823285006
19.88,2805959,2021-05-03,-0.12,-0.6,0.033264033264033266
19.72,3465922,2021-05-04,0.32,1.65,0.02494802494802495
21.13,9707204,2021-05-05,0.26,1.25,0.09823284823284828
20.44,3038731,2021-05-06,-0.75,-3.54,0.062370062370062485
20.24,2824565,2021-05-07,0.02,0.09891197,0.05197505197505192
19.27,4307437,2021-05-10,-1.03,-5.07,0.0015592515592515177
19.19,2648329,2021-05-11,0.02,0.10433,-0.0025987525987524185
18.35,4934629,2021-05-12,-0.68,-3.57,-0.046257796257796135
18.38,3451543,2021-05-13,-0.16,-0.863,-0.04469854469854462
19.01,5530678,2021-05-14,0.51,2.76,-0.011954261954261747
19.36,2009606,2021-05-17,0.37,1.95,0.006237006237006293
18.98,2560294,2021-05-18,-0.42,-2.16,-0.013513513513513375
18.47,3469314,2021-05-19,-0.18,-0.96515,-0.040020790020789954
18.26,3240915,2021-05-20,-0.25,-1.35,-0.0509355509355508
18.11,1826770,2021-05-21,-0.28,-1.52,-0.05873180873180872
17.91,2076147,2021-05-24,-0.28,-1.54,-0.06912681912681906
17.94,2195930,2021-05-25,-0.09,-0.49917,-0.06756756756756743
18.32,8783551,2021-05-26,0.23,1.27,-0.047817047817047764
19.23,6703789,2021-05-27,0.84,4.57,-0.0005197505197503949
19.06,6781640,2021-05-28,-0.35,-1.8,-0.009355509355509328
19.63,4787054,2021-06-01,0.38,1.97,0.020270270270270396
19.55,6388953,2021-06-02,-0.22,-1.11,0.016112266112266127
19.06,4492616,2021-06-03,-0.38,-1.95,-0.009355509355509328
19.02,4190180,2021-06-04,-0.12,-0.62696,-0.011434511434511352
