date,BTC,ETH,BTC Volume in USD,ETH Volume in USD
2020-09-23 04:00:00,10302.43,324.98,18573608.94454537,5717421.60931759
2020-09-24 04:00:00,10671.04,344.81,22801369.83988533,606059.6266136357
2020-09-25 04:00:00,10712.07,350.95,16831038.960127838,3943874.598816558
2020-09-26 04:00:00,10787.07,359.61,4517273.064686179,1653682.3062250025
2020-09-27 04:00:00,10894.13,358.06,8687814.639967047,1821073.971790178
2020-09-28 04:00:00,10688.15,353.3,15133546.632672058,2935959.30002048
2020-09-29 04:00:00,10750.01,355.79,13108550.196404038,1944436.6738129784
2020-09-30 04:00:00,10802.58,362.34,12097890.920802657,1966577.2490060527
2020-10-01 04:00:00,10640.95,352.99,28837440.09186333,323272.432238393
2020-10-02 04:00:00,10556.56,348.81,14940414.815948425,4306196.974160651
2020-10-03 04:00:00,10555.06,345.98,5296053.44569353,1149694.7265830538
2020-10-04 04:00:00,10672.37,351.98,5534638.781703963,1270315.1597558078
2020-10-05 04:00:00,10773.28,353.63,13391049.911715144,3016098.7331819525
2020-10-06 04:00:00,10582.74,337.02,15133073.262639323,3850284.8832859863
2020-10-07 04:00:00,10649.71,339.51,18036067.43960283,2641181.008190214
2020-10-08 04:00:00,10893.63,350.03,16485852.675181055,473061.1183911088
2020-10-09 04:00:00,11411.07,376.1,24823968.555124804,3593700.3580576167
2020-10-10 04:00:00,11338.97,370.76,7541848.521063442,3910415.635842726
2020-10-11 04:00:00,11392.64,374.74,9120984.965272894,1026400.8773924554
2020-10-12 04:00:00,11460.05,383.09,20777622.69191384,5798922.06152033
2020-10-13 04:00:00,11400.0,381.65,15810933.98059926,3699192.458979282
2020-10-14 04:00:00,11385.71,376.83,15130009.74901013,2959810.956119422
2020-10-15 04:00:00,11514.22,378.36,14512829.730101047,3654459.926357137
2020-10-16 04:00:00,11372.39,368.38,14668720.952305617,4163244.278856906
2020-10-17 04:00:00,11378.23,368.77,6435334.141681542,963134.4578625838
2020-10-18 04:00:00,11426.09,374.04,5248083.593618492,1852347.71237211
2020-10-19 04:00:00,11746.01,380.11,20435232.13901329,2278550.940355412
2020-10-20 04:00:00,12202.19,378.44,35286924.20785531,3886860.653945264
2020-10-21 04:00:00,12745.04,393.33,60890411.38212689,7554585.066607558
2020-10-22 04:00:00,12983.1,414.0,33365971.42823752,7329703.0801887
2020-10-23 04:00:00,12988.35,412.01,30348627.093255773,3462965.983105144
2020-10-24 04:00:00,13308.71,415.47,8510101.790651027,911845.9297918312
2020-10-25 04:00:00,13109.29,409.38,12272395.282780455,1788051.6606632413
2020-10-26 04:00:00,13092.12,393.41,30706648.96259681,5125078.328223992
2020-10-27 04:00:00,13803.0,406.3,59973748.92847981,4356696.86676114
2020-10-28 04:00:00,13294.27,392.01,46511065.81562816,5910122.100321692
2020-10-29 04:00:00,13449.48,385.52,19632315.736904383,3425866.493435952
2020-10-30 04:00:00,13510.63,383.29,42281692.27538562,4105160.053809635
2020-10-31 04:00:00,13707.8,386.88,15686600.48379714,2058777.4607127933
2020-11-01 04:00:00,13714.71,399.53,7833211.945783352,1762237.5868999986
2020-11-02 04:00:00,13409.22,374.53,27109503.290903267,7183748.054990138
2020-11-03 04:00:00,13918.7,386.89,30434380.58628892,4468331.148994954
2020-11-04 04:00:00,14336.09,405.43,30767943.27855173,7095733.431649905
2020-11-05 04:00:00,15463.93,427.75,60119631.30347532,12066774.141382791
2020-11-06 04:00:00,15579.19,459.41,30537567.29398399,11192640.870326256
2020-11-07 04:00:00,14989.0,439.26,33362956.29687644,8114657.733468217
2020-11-08 04:00:00,15461.22,452.82,12816163.83663502,3542005.370213537
2020-11-09 04:00:00,15357.46,449.66,38337559.1812224,5946321.05573672
2020-11-10 04:00:00,15420.93,463.33,26509540.60399933,5514069.13912522
2020-11-11 04:00:00,15667.92,458.74,26182073.73676584,7614534.214486911
2020-11-12 04:00:00,16455.32,464.49,41387167.71635561,959842.0536702776
2020-11-13 04:00:00,16201.46,472.04,23638982.629422277,6598515.150105509
2020-11-14 04:00:00,15951.09,457.94,15200482.585689954,4418887.882396205
2020-11-15 04:00:00,16022.21,449.99,9745802.472953344,4844993.954225541
2020-11-16 04:00:00,16597.83,462.4,45058375.86711466,4926568.410577152
2020-11-17 04:00:00,18052.8,488.63,49125422.69946849,11218526.801530022
2020-11-18 04:00:00,17939.06,478.43,73584387.91835202,15283270.76415189
2020-11-19 04:00:00,17957.99,485.13,29602152.002814364,1355760.4605231618
2020-11-20 04:00:00,18700.59,508.78,38746142.82802615,13404518.460099284
2020-11-21 04:00:00,18580.18,549.85,36844749.60932977,13550771.594088204
2020-11-22 04:00:00,18392.92,574.51,23292619.762676984,11702707.41152024
2020-11-23 04:00:00,18366.84,614.38,45217861.55589679,21810163.71548738
2020-11-24 04:00:00,18841.7,585.19,73368404.00438085,37297868.58371419
2020-11-25 04:00:00,17947.66,534.37,74143374.84001912,23431567.585934315
2020-11-26 04:00:00,17095.85,519.97,95233184.3110773,29221502.79001408
2020-11-27 04:00:00,17007.21,515.39,48049548.24097417,14027550.664943082
2020-11-28 04:00:00,17910.0,543.73,26050011.99951328,9627917.42864775
2020-11-29 04:00:00,18600.0,588.8,21181821.83241768,9211861.84988979
2020-11-30 04:00:00,19437.03,605.35,67894168.81163399,18143191.99264872
2020-12-01 04:00:00,18625.02,585.15,89084946.73462582,31632292.7309764
2020-12-02 04:00:00,19104.23,595.79,28586944.455923773,7810607.503981749
2020-12-03 04:00:00,19182.37,602.86,30815334.703561496,10016551.738917578
2020-12-04 04:00:00,18832.19,576.12,31910176.705628444,970143.5275578744
2020-12-05 04:00:00,19202.68,597.47,10810463.125201875,4417438.29231955
2020-12-06 04:00:00,19290.65,595.38,8167223.374495929,3916831.230971428
2020-12-07 04:00:00,19164.87,588.56,22199268.699934307,6406168.510474218
2020-12-08 04:00:00,18302.24,552.0,35039058.78273668,10177827.31518408
2020-12-09 04:00:00,18406.12,567.47,38739510.0907146,14800154.54210582
2020-12-10 04:00:00,17990.3,547.43,29262499.23414382,323519.56762148393
2020-12-11 04:00:00,18293.19,554.7,37620565.50983256,10084242.031667933
2020-12-12 04:00:00,18802.37,565.56,12415260.71145717,4324153.110432372
2020-12-13 04:00:00,19268.47,590.61,15856858.541083211,7201918.545718982
2020-12-14 04:00:00,19489.05,593.22,22644819.51902809,5094340.993993797
2020-12-15 04:00:00,19365.77,583.91,24464153.623260222,4795218.208836093
2020-12-16 04:00:00,21767.47,637.13,109395515.9856006,22477400.114015102
2020-12-17 04:00:00,22840.0,643.87,120881921.7151402,4479149.493902966
2020-12-18 04:00:00,23140.58,656.84,35864880.46236831,9720206.741347233
2020-12-19 04:00:00,23381.12,647.62,48898710.127419055,9326482.830693282
2020-12-20 04:00:00,23965.15,645.28,29945305.473217085,10968328.695404531
2020-12-21 04:00:00,22858.81,610.01,82643046.68361455,29772992.81018684
2020-12-22 04:00:00,23691.25,622.78,48806541.05625311,13045069.8175434
2020-12-23 04:00:00,22883.53,574.95,67909972.29281479,23314290.66865353
2020-12-24 04:00:00,23473.44,605.86,32848584.131011,7184271.1614447655
2020-12-25 04:00:00,24930.31,633.99,47032215.50942876,14693361.250392675
2020-12-26 04:00:00,26573.88,643.47,46397224.08681209,19760517.197878636
2020-12-27 04:00:00,27279.54,703.28,68871050.05405504,37324435.20856822
2020-12-28 04:00:00,26412.52,698.91,55002890.24013101,30677726.469675507
2020-12-29 04:00:00,28036.65,732.69,70055326.16052078,31156236.14164628
2020-12-30 04:00:00,29041.41,743.7,79249480.4751422,35263282.477106616
2020-12-31 04:00:00,29363.61,746.69,61107417.192993,16647386.372361563
2021-01-01 04:00:00,29441.14,732.14,40351134.06055483,15108455.417106392
2021-01-02 04:00:00,32637.23,773.66,120266126.0265954,34849902.95665999
2021-01-03 04:00:00,33617.3,1023.12,73122295.63925077,114121891.08717254
2021-01-04 04:00:00,31203.46,1001.72,143658280.96041325,153495246.7118079
2021-01-05 04:00:00,34228.19,1080.09,104620621.39798129,79116147.81946197
2021-01-06 04:00:00,37613.11,1218.41,185244424.5531976,109587869.80634227
2021-01-07 04:00:00,38474.78,1152.91,220980496.23896688,24716547.282074176
2021-01-08 04:00:00,40279.03,1227.74,228053820.7573236,111150289.73426582
2021-01-09 04:00:00,40490.5,1315.43,108471944.67412704,74071883.52749865
2021-01-10 04:00:00,35435.13,1101.2,209551728.53270388,102283291.52977069
2021-01-11 04:00:00,35000.0,1088.38,439460508.3636355,191806631.09333465
2021-01-12 04:00:00,33804.23,1045.77,177329136.10445943,68574377.50645089
2021-01-13 04:00:00,37040.7,1097.76,150011477.5900961,40354238.081831865
2021-01-14 04:00:00,38706.52,1219.0,103985464.39291432,7042784.91482017
2021-01-15 04:00:00,36549.31,1179.36,164617862.56556502,76290069.09810424
2021-01-16 04:00:00,36215.22,1241.89,67198370.36693144,48434516.229685135
2021-01-17 04:00:00,35089.93,1193.62,61756072.26583488,40674806.38468063
2021-01-18 04:00:00,36509.42,1322.18,76079718.65536329,57478572.84217013
2021-01-19 04:00:00,35075.53,1342.27,95626094.37782674,104500950.46996053
2021-01-20 04:00:00,34603.74,1327.31,100351184.08999708,81908251.90197599
2021-01-21 04:00:00,30943.32,1160.47,225592948.92292213,25629181.9897882
2021-01-22 04:00:00,32393.63,1234.14,92944710.76600584,54799367.60483388
2021-01-23 04:00:00,32500.0,1295.1,30614950.04358375,35263786.963075735
2021-01-24 04:00:00,33585.44,1428.59,56036509.95408839,80033930.95309111
2021-01-25 04:00:00,31557.64,1314.85,78981908.06864306,63361846.932502136
2021-01-26 04:00:00,31852.6,1311.11,80996602.66754748,42751140.1314893
2021-01-27 04:00:00,31514.54,1291.66,182126805.68413177,67600189.52309105
2021-01-28 04:00:00,33864.01,1323.98,156267079.84463,21871922.687185377
2021-01-29 04:00:00,33289.13,1342.34,257439210.01206064,64981610.4146948
2021-01-30 04:00:00,33949.79,1359.22,46817774.3599959,16597325.611212311
2021-01-31 04:00:00,33608.78,1318.18,38766299.909213655,25386027.700646996
2021-02-01 04:00:00,33589.89,1370.0,71700680.55625749,26294879.3234482
2021-02-02 04:00:00,36467.28,1541.68,84908608.62439117,73762303.55619134
2021-02-03 04:00:00,37551.56,1648.62,96121006.72226584,76837467.26470655
2021-02-04 04:00:00,37380.18,1641.97,98574948.23697814,28243560.979755946
2021-02-05 04:00:00,39415.76,1682.89,80123463.62729537,70193234.37746528
2021-02-06 04:00:00,38897.95,1629.06,77877790.68393296,37252166.21027334
2021-02-07 04:00:00,38107.34,1582.45,47248165.22875532,45436161.89227753
2021-02-08 04:00:00,46653.5,1737.94,277325604.4064399,75320217.21260902
2021-02-09 04:00:00,46309.88,1813.21,138566445.22734374,52237017.390346736
2021-02-10 04:00:00,45513.94,1745.01,112860313.66121642,62341507.52074874
2021-02-11 04:00:00,47624.29,1766.87,123299377.52540958,20404400.80058319
2021-02-12 04:00:00,47938.87,1869.36,115718351.1383482,57456335.77826788
2021-02-13 04:00:00,47381.8,1811.68,59342705.980038576,33248891.345783733
2021-02-14 04:00:00,47185.29,1730.44,102623282.57541,58853843.48699618
2021-02-15 04:00:00,49587.2,1820.46,86085097.99617767,49071223.1354672
2021-02-16 04:00:00,49649.93,1754.57,137841646.3583276,50350245.24136091
2021-02-17 04:00:00,52068.01,1893.59,148820792.8023069,73649320.43286462
2021-02-18 04:00:00,51241.23,1910.18,102615770.60238674,33430361.42400091
2021-02-19 04:00:00,55761.1,2016.34,175309049.24797451,82236324.86408214
2021-02-20 04:00:00,56541.2,1935.3,76284927.70607048,65340083.39526265
2021-02-21 04:00:00,55914.43,1871.71,81350093.59490563,79644026.399968
2021-02-22 04:00:00,51847.25,1678.88,278487731.39208937,101060259.83456564
2021-02-23 04:00:00,50965.74,1640.95,338509288.0623346,187452573.61435828
2021-02-24 04:00:00,50266.89,1606.72,140669917.1094781,86178000.01168472
2021-02-25 04:00:00,47360.43,1491.66,184739535.4696056,44891745.02092818
2021-02-26 04:00:00,47440.0,1491.32,156436591.9672347,108529356.35582964
2021-02-27 04:00:00,44673.36,1371.19,53208449.45634962,50108893.72992622
2021-02-28 04:00:00,46408.05,1435.21,101566099.95081122,71374846.91751762
2021-03-01 04:00:00,49023.76,1558.78,150955134.4036057,61573732.85107291
2021-03-02 04:00:00,48749.78,1521.26,92025316.34682278,37147981.75899638
2021-03-03 04:00:00,49597.23,1555.9,136703277.60136452,46029486.53841796
2021-03-04 04:00:00,47339.92,1482.82,118697831.7580004,25533156.401454296
2021-03-05 04:00:00,48648.76,1531.74,86347910.07142876,36345702.63288754
2021-03-06 04:00:00,49610.32,1650.74,50964055.557487816,37774236.5761792
2021-03-07 04:00:00,50591.21,1725.08,58536165.48891633,25792591.43348583
2021-03-08 04:00:00,53931.34,1850.69,101429905.20790316,45556084.48716994
2021-03-09 04:00:00,53466.19,1778.06,103358326.20791054,35459487.650020674
2021-03-10 04:00:00,55971.68,1803.2,115429588.88114645,44461765.93531781
2021-03-11 04:00:00,57111.63,1818.64,101435418.8720473,14478542.451884158
2021-03-12 04:00:00,56705.84,1759.54,90478713.1406155,45315614.16181026
2021-03-13 04:00:00,61354.75,1910.54,131011254.58944948,86929767.19239306
2021-03-14 04:00:00,60362.18,1883.32,77634598.12643342,68598416.86891459
2021-03-15 04:00:00,54255.04,1749.65,187347569.936536,63604329.52048878
2021-03-16 04:00:00,55548.73,1768.88,75044633.44167341,26236876.216897853
2021-03-17 04:00:00,58687.36,1834.24,114495707.96807754,30775806.160149597
2021-03-18 04:00:00,57793.71,1781.08,92145118.84080712,37391652.66640275
2021-03-19 04:00:00,58428.9,1834.16,59256745.158732295,6559506.506751175
2021-03-20 04:00:00,57833.32,1788.6,44775859.54876117,24609061.509836167
2021-03-21 04:00:00,57551.47,1784.51,44967781.18429696,13261981.145110307
2021-03-22 04:00:00,54710.81,1702.34,96904048.64104144,38046188.49113236
2021-03-23 04:00:00,54375.12,1679.83,104190544.26350483,32934657.559608605
2021-03-24 04:00:00,52152.85,1572.81,133303599.6050852,45561985.51987935
2021-03-25 04:00:00,52450.8,1620.62,91106299.0537374,28467984.515158437
2021-03-26 04:00:00,54804.02,1694.48,90717753.99062584,24505773.801486995
2021-03-27 04:00:00,56094.03,1711.61,40969588.31566041,11681351.431702731
2021-03-28 04:00:00,55351.0,1695.8,25098632.91330885,12674201.988112168
2021-03-29 04:00:00,57155.81,1796.29,115469361.19305472,56408175.33749745
2021-03-30 04:00:00,58621.67,1820.42,54751022.25474696,27736384.06513468
2021-03-31 04:00:00,59143.58,1924.25,99334609.92874686,52451514.21970997
2021-04-01 04:00:00,59800.0,1993.87,73015825.1116944,54525291.54375166
2021-04-02 04:00:00,59251.04,2093.49,45068778.58309624,60497486.82135935
2021-04-03 04:00:00,57557.71,2016.73,48029124.56231608,41401979.22295553
2021-04-04 04:00:00,57479.64,2029.09,16571374.697432078,15760549.231530135
2021-04-05 04:00:00,58638.14,2116.1,49559927.2257053,38339513.63878614
2021-04-06 04:00:00,57934.16,2105.16,67998440.95714222,50274179.50739518
2021-04-07 04:00:00,56559.59,1997.47,112831562.11896664,65475196.15213348
2021-04-08 04:00:00,58014.19,2072.93,44259905.14503459,20929312.135877676
2021-04-09 04:00:00,59160.0,2142.08,55038800.04232383,39795441.62489466
2021-04-10 04:00:00,60240.83,2144.42,81010155.76129296,37326409.67458037
2021-04-11 04:00:00,60325.66,2148.9,38877999.26825631,16398912.915559435
2021-04-12 04:00:00,60415.91,2162.34,81155821.22426048,33793889.792306714
2021-04-13 04:00:00,63773.18,2347.98,133377222.88866714,98890364.9819998
2021-04-14 04:00:00,63063.72,2475.01,184273851.96467748,103568766.94419444
2021-04-15 04:00:00,62998.68,2500.32,83696952.54929921,52632798.73201229
2021-04-16 04:00:00,62450.0,2489.82,144859058.94503152,29470322.450587187
2021-04-17 04:00:00,55992.97,2180.0,144802640.7305557,95287876.9310882
2021-04-18 04:00:00,57175.61,2271.21,212710581.7947878,81733380.78240068
2021-04-19 04:00:00,54586.65,2109.77,154638185.92123047,75432983.90999049
2021-04-20 04:00:00,55255.57,2288.99,130066808.7392249,56465762.45913129
2021-04-21 04:00:00,53508.08,2388.05,120024407.8591217,91111881.40351091
2021-04-22 04:00:00,50329.66,2284.47,222240438.24010316,96411313.45775254
2021-04-23 04:00:00,50195.42,2298.28,163160838.3248888,71499672.62594007
2021-04-24 04:00:00,49721.97,2190.65,46900643.285178885,35563374.91554063
2021-04-25 04:00:00,52435.9,2456.56,139633353.2604195,64673190.60855655
2021-04-26 04:00:00,53531.94,2497.07,96618986.76852325,50640369.028429456
2021-04-27 04:00:00,54883.25,2632.23,82795730.03435913,92125252.25324547
2021-04-28 04:00:00,54312.41,2698.5,88445045.64803806,75941200.22062613
2021-04-29 04:00:00,53750.01,2746.72,83904305.73730911,53582843.68603658
2021-04-30 04:00:00,58272.25,2844.35,108940608.90709636,31508854.65101618
2021-05-01 04:00:00,56547.4,2906.97,30475483.173544426,57627681.09794641
2021-05-02 04:00:00,57970.74,3054.86,37891222.33636343,54395742.85685852
2021-05-03 04:00:00,55511.37,3237.67,131181616.35205136,195565366.1957294
2021-05-04 04:00:00,54832.2,3299.56,157921327.5789556,136013026.1662837
2021-05-05 04:00:00,56900.44,3478.06,138305705.68579972,85927013.07056318
2021-05-06 04:00:00,55762.28,3427.49,83358912.73981638,77821461.21752582
2021-05-07 04:00:00,58187.76,3539.73,92588395.5368294,56545655.67228322
2021-05-08 04:00:00,58545.16,3874.49,99062899.94196232,99484793.19611008
2021-05-09 04:00:00,59407.78,4060.21,101609637.23590016,95977341.79220933
2021-05-10 04:00:00,55194.75,3857.5,142591113.6287915,219198031.6351973
2021-05-11 04:00:00,57820.0,4336.21,82830415.27132891,110463418.87876788
2021-05-12 04:00:00,50493.11,3948.64,325089458.6404516,253668927.8881115
2021-05-13 04:00:00,49221.07,3793.48,209212613.9173528,143112791.95459017
2021-05-14 04:00:00,49670.85,4029.76,99406998.40226676,150044914.68072462
2021-05-15 04:00:00,48383.6,3827.63,93780195.01276538,84286153.35797241
2021-05-16 04:00:00,42902.09,3241.01,168907288.78195044,211729093.47205973
2021-05-17 04:00:00,44824.75,3389.88,258386348.2674445,202720226.41999283
2021-05-18 04:00:00,40570.98,3095.05,193849907.53856227,114369642.2883121
2021-05-19 04:00:00,38411.14,2480.76,691438025.2074938,504199798.833065
2021-05-20 04:00:00,40773.52,2797.77,203108972.76910532,234520179.34654525
2021-05-21 04:00:00,36963.52,2329.3,276902071.6783287,121853521.68199603
2021-05-22 04:00:00,37484.18,2321.9,90669076.86670072,113986120.46098156
2021-05-23 04:00:00,35318.86,2142.79,252286114.0360343,299823545.8733838
2021-05-24 04:00:00,38388.09,2587.05,180657349.88857603,216366682.69327655
2021-05-25 04:00:00,39572.33,2845.0,115129631.02616964,149769989.6921966
2021-05-26 04:00:00,37672.47,2680.0,116824948.41842982,114087589.0396308
2021-05-27 04:00:00,38271.59,2719.05,81930008.14965011,33261950.006335195
2021-05-28 04:00:00,36503.31,2528.75,129271046.73045546,160790337.915231
2021-05-29 04:00:00,34805.29,2297.67,76994948.02150404,77742003.13857481
2021-05-30 04:00:00,34536.71,2305.17,53959561.40775015,58199175.51845623
2021-05-31 04:00:00,36702.88,2630.09,60537558.59251339,80145405.88903472
2021-06-01 04:00:00,36483.57,2616.21,85636476.70943907,133616582.39760263
2021-06-02 04:00:00,37655.54,2723.51,60729113.60988752,71518759.38227764
2021-06-03 04:00:00,37963.61,2756.43,67813683.87885687,52668921.86685372
2021-06-04 04:00:00,37419.82,2764.4,86093941.90266056,77802060.98858562
2021-06-05 04:00:00,36025.16,2676.94,88421310.60809955,59079678.49847372
2021-06-06 04:00:00,36397.5,2767.65,36678488.81850298,30660967.34430527
2021-06-07 04:00:00,32843.15,2492.28,115561956.2842362,93066375.41114308
2021-06-08 04:00:00,32898.06,2457.75,169398405.2600796,116391377.34856115
2021-06-09 04:00:00,36982.83,2563.86,154971901.9682386,29275785.785569284
2021-06-10 04:00:00,36784.37,2466.79,108864056.01362036,58883554.30893259
2021-06-11 04:00:00,35591.29,2302.61,72172108.67708436,60623595.43583008
2021-06-12 04:00:00,34877.3,2336.26,45276277.65266008,36184560.10687121
2021-06-13 04:00:00,38988.5,2480.11,93838507.24081738,39231146.34281919
2021-06-14 04:00:00,40429.38,2588.18,109945860.27633362,61228158.53899679
2021-06-15 04:00:00,40043.69,2523.51,107621920.94150312,44679277.80422866
2021-06-16 04:00:00,38875.0,2434.08,108212608.683983,14316296.18170113
2021-06-17 04:00:00,37938.2,2341.47,95764738.65739694,66820260.18881907
2021-06-18 04:00:00,35129.23,2189.68,103935991.48046716,92940118.78366418
2021-06-19 04:00:00,35520.66,2184.45,57224248.04012457,30143803.636185423
2021-06-20 04:00:00,34629.88,2156.31,97543364.0147118,46202896.06172465
2021-06-21 04:00:00,33029.77,1975.32,236293119.6031595,176496720.8726306
2021-06-22 04:00:00,33992.88,2013.18,341174063.556155,169707061.75889438
2021-06-23 04:00:00,32606.96,1907.7,111319358.53560776,28408736.842396032
2021-06-24 04:00:00,35100.0,1979.23,79232803.68703985,4448.11754354
2021-06-25 04:00:00,31983.86,1819.78,117769027.60638548,58437276.26199709
2021-06-26 04:00:00,33149.18,1882.36,118803650.52614422,52783156.11612141
2021-06-27 04:00:00,34388.62,1967.55,76665649.46798657,28044896.94553478
2021-06-28 04:00:00,34591.62,2103.94,101129825.17218032,67718822.31051698
2021-06-29 04:00:00,35095.44,2126.36,105730704.5917655,41138734.12514948
2021-06-30 04:00:00,34132.04,2185.02,69343540.47916536,38300657.6675687
2021-07-01 04:00:00,32933.44,2041.44,73785939.11994316,56507645.96632224
2021-07-02 04:00:00,33540.48,2132.53,44314568.07038119,26360019.21970715
2021-07-03 04:00:00,34670.0,2211.54,22463855.618596837,20399044.278778665
2021-07-04 04:00:00,34360.84,2266.82,36889665.09424628,28773860.16288049
2021-07-05 04:00:00,33942.22,2238.65,44927830.34787878,30070132.311005063
2021-07-06 04:00:00,34465.35,2340.15,70292208.79584487,46346956.416486576
2021-07-07 04:00:00,33337.0,2257.03,49530866.51673594,32744780.548529103
2021-07-08 04:00:00,32954.75,2120.61,67985930.29791205,44471557.46498519
2021-07-09 04:00:00,33799.81,2133.38,43035832.08018847,42343381.89860417
2021-07-10 04:00:00,33420.84,2090.3,26855231.55790349,27549837.423333395
2021-07-11 04:00:00,34452.39,2163.32,28142624.73337914,17363238.499719184
2021-07-12 04:00:00,33087.26,2029.98,43750986.65855677,46241812.015972406
2021-07-13 04:00:00,31853.69,1885.94,40838755.52401567,43298810.887424245
2021-07-14 04:00:00,32671.54,1979.57,35387097.43531365,11724534.308901466
2021-07-15 04:00:00,31924.93,1949.43,48985875.92097327,39446863.23153613
2021-07-16 04:00:00,31313.83,1867.19,42430863.83329238,31307534.210456003
2021-07-17 04:00:00,32169.82,1982.38,24619738.08224499,28877797.41168227
2021-07-18 04:00:00,31547.22,1885.54,18073140.1432562,27150187.06236193
2021-07-19 04:00:00,29605.35,1728.91,64671070.86085897,54133526.57534512
2021-07-20 04:00:00,29853.86,1802.0,61955016.02253909,48080235.63397864
2021-07-21 04:00:00,31947.52,1977.72,96586248.19851051,23847084.63366906
2021-07-22 04:00:00,32598.43,2059.65,39871008.9635668,39971087.38184514
2021-07-23 04:00:00,33689.58,2139.14,44456225.90809137,25070978.65882363
2021-07-24 04:00:00,34192.14,2153.95,26856698.812293477,27202618.860063724
2021-07-25 04:00:00,38312.57,2317.31,136319332.04018438,41101106.9220182
2021-07-26 04:00:00,36851.52,2172.86,185035697.21294016,83769028.49216098
2021-07-27 04:00:00,39848.44,2289.39,228296068.42066377,68858113.27257292
2021-07-28 04:00:00,39638.77,2278.28,145964043.7750135,10704862.705782045
2021-07-29 04:00:00,39982.79,2423.57,62441724.98603357,35881578.77157186
2021-07-30 04:00:00,41840.36,2464.92,108820103.23824725,54689073.25278848
2021-07-31 04:00:00,42461.13,2617.36,29185940.63670082,26799817.809688896
2021-08-01 04:00:00,39811.54,2561.21,49283602.93198715,73364573.52052732
2021-08-02 04:00:00,38650.0,2532.0,70153649.24602962,76653203.76294193
2021-08-03 04:00:00,37962.25,2484.04,104416035.3935746,73241751.9706614
2021-08-04 04:00:00,39440.62,2712.12,75384743.010717,24500259.16706391
2021-08-05 04:00:00,40250.79,2762.79,149551969.02594206,188755963.13020945
2021-08-06 04:00:00,43720.0,2936.8,97859674.99676163,73680950.49120258
2021-08-07 04:00:00,44391.34,3123.13,148096509.88950366,81529708.56810822
2021-08-08 04:00:00,43529.34,2951.5,88080970.65042911,82690944.10804972
2021-08-09 04:00:00,45727.39,3117.19,141402714.48780602,86478873.85416937
2021-08-10 04:00:00,45594.16,3159.84,80655700.8830886,74427687.94863525
2021-08-11 04:00:00,45948.06,3212.22,71947281.1040832,45318827.20985144
2021-08-12 04:00:00,45205.46,3118.23,83212807.66870897,90465285.2238414
2021-08-13 04:00:00,47571.64,3297.97,76570049.36831841,69046614.01308922
2021-08-14 04:00:00,46910.99,3248.9,52169282.11315013,32554847.558598213
2021-08-15 04:00:00,47400.89,3263.91,64501363.48475214,63521716.70610949
2021-08-16 04:00:00,46435.44,3194.09,78340400.32254292,105183263.95969003
2021-08-17 04:00:00,45078.79,3050.05,96891443.25662562,118522749.14344372
2021-08-18 04:00:00,44074.77,2967.28,58386992.03666856,62205319.99123166
2021-08-19 04:00:00,47042.28,3217.82,73668437.82133475,107592830.0579706
2021-08-20 04:00:00,48839.62,3278.28,64874564.72215383,76255678.6054658
2021-08-21 04:00:00,48837.62,3228.24,59245388.565210365,58078776.32392294
2021-08-22 04:00:00,50289.05,3343.53,49022392.28387688,61334359.80749119
2021-08-23 04:00:00,49350.0,3326.28,51899558.47474902,68197227.73200837
2021-08-24 04:00:00,47995.78,3176.42,65747951.48598742,80263233.92464992
2021-08-25 04:00:00,47931.0,3147.05,79872569.2224899,29114055.93995544
2021-08-26 04:00:00,46845.94,3093.95,103295421.85021544,64452125.41484271
2021-08-27 04:00:00,48900.01,3247.08,67639063.78074624,66042443.93077152
2021-08-28 04:00:00,48267.19,3182.9,26270017.850967385,47908631.905451454
2021-08-29 04:00:00,47989.58,3163.88,21440249.802902408,32139683.650638167
2021-08-30 04:00:00,47151.91,3239.06,44005946.84917396,96475434.16125238
2021-08-31 04:00:00,47052.84,3447.0,47955570.59699641,123963662.0211454
2021-09-01 04:00:00,49596.74,3766.97,54811449.79766616,39408962.87747698
2021-09-02 04:00:00,49485.0,3807.36,43815923.6223901,72198629.69509406
2021-09-03 04:00:00,50292.02,3920.51,56045206.32815063,85689869.59608732
2021-09-04 04:00:00,49692.22,3848.06,57998340.89737996,49187957.93353713
2021-09-05 04:00:00,51638.18,3905.5,63574001.95766675,46347854.22203928
2021-09-06 04:00:00,52663.45,3914.03,74189315.7411816,48683541.312155165
2021-09-07 04:00:00,46490.38,3432.88,209837370.81646508,197777704.34420797
2021-09-08 04:00:00,46005.27,3469.52,104768317.01836368,23662656.95709016
2021-09-09 04:00:00,46743.4,3465.73,73070199.24160549,75810222.04863499
2021-09-10 04:00:00,45181.52,3241.07,80577954.40676063,115098642.31049736
2021-09-11 04:00:00,45311.46,3327.79,31052643.658409096,44651151.10157975
2021-09-12 04:00:00,44619.12,3257.9,39861965.60695579,34843032.35674364
2021-09-13 04:00:00,45206.43,3291.39,109501139.18473336,97354856.3848172
2021-09-14 04:00:00,47101.27,3398.63,71408465.42761633,45667301.9821084
2021-09-15 04:00:00,47629.1,3545.21,60804463.75398064,22774454.42522804
2021-09-16 04:00:00,47907.0,3563.75,51239745.93934714,60260179.4367814
2021-09-17 04:00:00,47962.79,3452.36,59827963.71358665,48324337.60970292
